Num of Titles (Active),Dewey Classification Top Line,Dewey Classification
0,338,338.76640025673
0,338,338.7664028530971
0,338,338.76641230
1,338,338.76647227209744
0,338,338.76655
0,338,338.76655092
1,338,338.7665509538
1,338,338.76666
1,338,338.766780924
1,338,338.766812092
1,338,338.766854
0,338,338.76685509
1,338,338.766855092
1,338,338.766860973
0,338,338.76691092
1,338,338.766910924
0,338,338.76691410924
0,338,338.7669142092
1,338,338.767092
1,338,338.7672092
0,338,338.76720924
0,338,338.7672209761781
1,338,338.767530973
1,338,338.767609513809
0,338,338.76772109
1,338,338.767731
0,338,338.767970973
1,338,338.7679730973
1,338,338.768114
1,338,338.7681418
2,338,338.768380951
1,338,338.7683830951
0,338,338.768388
0,338,338.768530941
0,338,338.768709591
0,338,338.768870973
1,338,338.7688720973
1,338,338.76951
1,338,338.785
0,338,338.791
1,338,338.7;338.74
1,338,338.7;338.74095955
17,338,338.8
0,338,338.8'897304&#x2014;dc21
1,338,338.8/09
1,338,338.8/09172/4
2,338,338.8/0941
1,338,338.8/095195
1,338,338.8/0952/09044
0,338,338.8/0971
1,338,338.8/0973
8,338,338.8/2
0,338,338.8/2 21
0,338,338.8/2/01
1,338,338.8/2/0724
1,338,338.8/2/0942
1,338,338.8/2/0973
1,338,338.8/2015195
2,338,338.8/20973
1,338,338.8/22/05
1,338,338.8/260705
0,338,338.8/2613636/0973
1,338,338.8/263/0973
6,338,338.8/3
1,338,338.8/3/097105
4,338,338.8/3/0973
1,338,338.8/3/097305
1,338,338.8/3014
1,338,338.8/30922
1,338,338.8/3094
1,338,338.8/30952
1,338,338.8/30973
1,338,338.8/36107
1,338,338.8/36223382/0973
1,338,338.8/363/0973
0,338,338.8/363954/09741
1,338,338.8/60973
18,338,338.8/7
1,338,338.8/7/0947 21
1,338,338.8/70943
1,338,338.8/70952
1,338,338.8/70954
28,338,338.8/8
2,338,338.8/8/05
0,338,338.8/8/09
1,338,338.8/801
1,338,338.8/8072
1,338,338.8/809
0,338,338.8/81
1,338,338.8/8191724
0,338,338.8/8421
2,338,338.8/87
1,338,338.8/8716151
1,338,338.8/8721314
0,338,338.8/872139167
1,338,338.8/872209598
1,338,338.8/87223380955
1,338,338.8/8722382
0,338,338.8/8724
1,338,338.8/87292/09769
0,338,338.8/87292/0981
1,338,338.8/873/005
1,338,338.8/873/0973
1,338,338.8/8734772
1,338,338.8/87631
0,338,338.8/8763209034
1,338,338.8/8766
0,338,338.8/87696
1,338,338.8/87817677094609034
1,338,338.8/8787
0,338,338.8/87870091724
3,338,338.8/881724
1,338,338.8/8818229
1,338,338.8/884
1,338,338.8/88434
2,338,338.8/8851
1,338,338.8/8852
1,338,338.8/8854
1,338,338.8/88598
1,338,338.8/88599
1,338,338.8/88669
1,338,338.8/888
2,338,338.8/891724
1,338,338.8/8946
0,338,338.8/8947
0,338,338.8/895
1,338,338.8/8951
2,338,338.8/895104
1,338,338.8/895109041
1,338,338.8/8951249
1,338,338.8/895124904
2,338,338.8/8954
1,338,338.8/8954051
0,338,338.8/897105
1,338,338.8/8972
2,338,338.8/8973
1,338,338.8/897304
1,338,338.8/89730410904
1,338,338.8/8973043
1,338,338.8/8973052
1,338,338.8/898
1,338,338.8/898101724
1,338,338.8042
1,338,338.805
2,338,338.80941
3,338,338.80943
2,338,338.8095
1,338,338.80952
1,338,338.80973
1,338,338.80982
6,338,338.82
1,338,338.820973
2,338,338.82205
0,338,338.82664
6,338,338.83
0,338,338.83014
1,338,338.830941
2,338,338.830951
1,338,338.830954
1,338,338.830973
0,338,338.83097305
0,338,338.836107
0,338,338.836629222
1,338,338.85
1,338,338.850973
0,338,338.8528
0,338,338.860973
17,338,338.87
1,338,338.870951
1,338,338.87095125
0,338,338.870952
0,338,338.876238200941432
52,338,338.88
0,338,338.88005
0,338,338.8801
2,338,338.88021
1,338,338.88025
1,338,338.88068
1,338,338.88072054
0,338,338.8809
1,338,338.880951
1,338,338.88095127
1,338,338.881
0,338,338.883
1,338,338.883091823
1,338,338.8830973
1,338,338.884
1,338,338.887
1,338,338.887174692
1,338,338.8872138095
0,338,338.88722
0,338,338.8872209598
1,338,338.88722338096718
0,338,338.88722382
0,338,338.88724
0,338,338.8872922
0,338,338.88766
0,338,338.887696
0,338,338.88787
2,338,338.8881724
1,338,338.8884
1,338,338.888415
1,338,338.88847
0,338,338.888485
2,338,338.88851
0,338,338.88854
1,338,338.8886761
1,338,338.88871
1,338,338.88873
1,338,338.8888
1,338,338.889
1,338,338.8891724
1,338,338.8894
0,338,338.88945
0,338,338.88947
0,338,338.889485
0,338,338.88948905
1,338,338.889492
1,338,338.8895
0,338,338.88951
1,338,338.88951059
0,338,338.8895109041
0,338,338.8895124904
0,338,338.88952
0,338,338.8895205
0,338,338.88952073
2,338,338.88954
0,338,338.88954041
1,338,338.88971
1,338,338.8897108997
1,338,338.889730410904
0,338,338.8898
0,338,338.88994051
716,338,338.9
0,338,338.9 83- 1 1866
0,338,338.9'26-dc22
0,338,338.9'27
1,338,338.9//27
6,338,338.9/001
0,338,338.9/001/51
1,338,338.9/001/5195
0,338,338.9/001/9
4,338,338.9/005
1,338,338.9/0068/1
1,338,338.9/0068/4
1,338,338.9/007/104
2,338,338.9/007/2
2,338,338.9/0072
1,338,338.9/0089/963954067625
2,338,338.9/009
1,338,338.9/009/041
1,338,338.9/009/045
2,338,338.9/00917/4927
1,338,338.9/009171/241
0,338,338.9/009171/7
22,338,338.9/009172/4
1,338,338.9/0091722
2,338,338.9/0091724
1,338,338.9/009173/2
1,338,338.9/009181/2
0,338,338.9/0097172/4
1,338,338.9/048
2,338,338.9/09172/4
1,338,338.9/1
1,338,338.9/1/091724
0,338,338.9/1/0956
1,338,338.9/1/096
0,338,338.9/109051
1,338,338.9/1172492701724
1,338,338.9/15205
1,338,338.9/17101724
1,338,338.9/17301724
2,338,338.9/173047
1,338,338.9/17307287
1,338,338.9/17308
2,338,338.9/2
1,338,338.9/22
9,338,338.9/25
1,338,338.9/25/09177
1,338,338.9/25/0973
36,338,338.9/26
0,338,338.9/26/021
2,338,338.9/26/0904
1,338,338.9/26/097
2,338,338.9/2609041
2,338,338.9/2609045
0,338,338.9/26091724
1,338,338.9/26095
112,338,338.9/27
1,338,338.9/27 |2 23
1,338,338.9/27/01
0,338,338.9/27/0113
0,338,338.9/27/015195
1,338,338.9/27/09143
0,338,338.9/27/091724
0,338,338.9/27/091732
1,338,338.9/27014
1,338,338.9/2701511313
1,338,338.9/270285
0,338,338.9/2702855
2,338,338.9/2703
1,338,338.9/2707
0,338,338.9/27071
0,338,338.9/270711
1,338,338.9/27072
0,338,338.9/270727
0,338,338.9/270904
11,338,338.9/27091724
2,338,338.9/27091732
1,338,338.9/27091822
2,338,338.9/27092
0,338,338.9/270971
2,338,338.9/32093209015
2,338,338.9/4
1,338,338.9/41
1,338,338.9/498
1,338,338.9/506
1,338,338.9/5195
1,338,338.9/5206
0,338,338.9/67
0,338,338.9/7
1,338,338.9/7306
7,338,338.9001
3,338,338.9001/4
1,338,338.9001/5193
1,338,338.9001156
1,338,338.90014
2,338,338.900151
0,338,338.90015118
1,338,338.90015193
1,338,338.90015195
5,338,338.900153535
1,338,338.90022/3
1,338,338.900223
1,338,338.9002584
0,338,338.900285
6,338,338.9005
1,338,338.9006
1,338,338.9006/01
3,338,338.90068
0,338,338.900681
2,338,338.900684
2,338,338.90072
1,338,338.900721
3,338,338.900724
1,338,338.90082
1,338,338.9008621
0,338,338.9008693
4,338,338.9009
1,338,338.9009/04
1,338,338.9009/045
0,338,338.900903
0,338,338.9009043
0,338,338.9009051
0,338,338.90090512
1,338,338.9009142
0,338,338.900916535
0,338,338.900917
0,338,338.9009171241
1,338,338.90091717
3,338,338.9009172
20,338,338.9009172/4
1,338,338.90091722
44,338,338.90091724
0,338,338.9009172409048
1,338,338.90091767
2,338,338.9009177
1,338,338.9009182/3
1,338,338.90091822
0,338,338.90091823
2,338,338.900951
1,338,338.9009519
1,338,338.900953
2,338,338.9009598
1,338,338.900968
1,338,338.906
0,338,338.90709172
0,338,338.9091724
0,338,338.90972
127,338,338.91
1,338,338.91 22
1,338,338.91&#x2014;dc22
0,338,338.91'73
0,338,338.91/0092
0,338,338.91/068
0,338,338.91/07/2071
1,338,338.91/09/04
4,338,338.91/09172/4
2,338,338.91/091724/00212
1,338,338.91/09182/2
0,338,338.91/0951
0,338,338.91/0954
2,338,338.91/096
0,338,338.91/09611/09049
1,338,338.91/09664
1,338,338.91/0967
0,338,338.91/096761
0,338,338.91/096885
0,338,338.91/098
1,338,338.91/099
0,338,338.91/0995
5,338,338.91/172/4
1,338,338.91/172/4073
0,338,338.91/1724/082
2,338,338.91/4
2,338,338.91/401724
0,338,338.91/4104309049
0,338,338.91/410595
1,338,338.91/51
1,338,338.91/51059609047
0,338,338.91/5106
0,338,338.91/51067
1,338,338.91/510728
2,338,338.91/52
0,338,338.91/5206
0,338,338.91/54
2,338,338.91/6/04
4,338,338.91/7101724
1,338,338.91/72/073
13,338,338.91/73
0,338,338.91/73/00904
1,338,338.91/73/04
0,338,338.91/73/045
1,338,338.91/73/071
1,338,338.91/7304
1,338,338.91/7304974
1,338,338.91/730609046
1,338,338.91/73062
1,338,338.91/7307294
0,338,338.9104
1,338,338.9105
0,338,338.91068/4
0,338,338.910684
0,338,338.9109
1,338,338.9109/045
0,338,338.9109041
0,338,338.9109051
0,338,338.91090511
1,338,338.9109172
0,338,338.9109172 4
11,338,338.9109172/4
30,338,338.91091724
5,338,338.9109172400212
2,338,338.9109172405
1,338,338.910931724
1,338,338.910947
0,338,338.9109497
1,338,338.91094971
0,338,338.91095
0,338,338.9109509045
0,338,338.91095357
0,338,338.910954
1,338,338.910954/09045
2,338,338.910954/82
0,338,338.910956942
0,338,338.91095695/3
1,338,338.910956953
0,338,338.910959
1,338,338.9109598
1,338,338.91096
1,338,338.91096681
3,338,338.910967
3,338,338.91096718
3,338,338.9109673
2,338,338.91096741
1,338,338.91096751
1,338,338.91096762
2,338,338.91096885
2,338,338.9109689709049
0,338,338.91098
0,338,338.910981
1,338,338.911
1,338,338.91172
8,338,338.911724
3,338,338.911724005
1,338,338.911724043
0,338,338.91174927
1,338,338.91177
1,338,338.9117701724
1,338,338.9141
0,338,338.91410595
1,338,338.91410724
1,338,338.914170172405
1,338,338.9142
1,338,338.91430431
0,338,338.91430676
1,338,338.9144
2,338,338.914406721
1,338,338.914801724
0,338,338.9148101724
1,338,338.91492
1,338,338.91492/01724
0,338,338.915
0,338,338.91510172
1,338,338.915106
2,338,338.9152
0,338,338.915201724
0,338,338.915205
0,338,338.915206
1,338,338.915406
0,338,338.9159
1,338,338.9167
0,338,338.916762041
6,338,338.916773
1,338,338.9171
0,338,338.9171/7
1,338,338.917101724
0,338,338.9172/4
2,338,338.91724
5,338,338.9173
1,338,338.917301724
2,338,338.917304
1,338,338.91730409045
0,338,338.9173047
1,338,338.917305491
1,338,338.9173059
0,338,338.9173062
1,338,338.917308
1,338,338.9173084
1,338,338.91822
0,338,338.9191724
1,338,338.9194
1,338,338.919401724
3,338,338.922
2,338,338.924
9,338,338.925
1,338,338.925091717
1,338,338.925094
0,338,338.92509431087
39,338,338.926
1,338,338.926021
2,338,338.926091724
1,338,338.9260943
1,338,338.92609505
1,338,338.9260953
1,338,338.9260954
1,338,338.9260965
1,338,338.926096762
232,338,338.927
2,338,338.92701
0,338,338.927011
0,338,338.927014
1,338,338.927019
0,338,338.9270285
3,338,338.92703
2,338,338.92705
1,338,338.9270601
2,338,338.927071
1,338,338.9270711
1,338,338.9270715
1,338,338.927072
1,338,338.927082
1,338,338.92709
1,338,338.927090512
0,338,338.927091722
5,338,338.927091724
1,338,338.927091732
1,338,338.927092
3,338,338.9270943
1,338,338.927095357
1,338,338.9270954
0,338,338.9270958
1,338,338.9270967
1,338,338.92709811
0,338,338.935/06
39,338,338.94
1,338,338.94/005
1,338,338.94/009
1,338,338.94/009/045
1,338,338.94/02/09049
1,338,338.94/05
2,338,338.94/06
4,338,338.94/07
0,338,338.94/070903
0,338,338.94/07091734
1,338,338.94/09/041
1,338,338.94/0903
1,338,338.94009
1,338,338.9400903
0,338,338.94009049
0,338,338.94009051
1,338,338.9402
0,338,338.9405
1,338,338.9406
6,338,338.9407
19,338,338.941
1,338,338.941/009/045
0,338,338.941/009045
1,338,338.941/0609044
1,338,338.941009045
0,338,338.94105
1,338,338.94106
1,338,338.941109045
3,338,338.9415
1,338,338.9416
4,338,338.9417
1,338,338.9417/06
1,338,338.942
1,338,338.94212009048
1,338,338.942995
32,338,338.943
0,338,338.943/009/043
1,338,338.943/009/049
0,338,338.943/009042
1,338,338.943/05
1,338,338.943/0609044
0,338,338.943/515
0,338,338.943009/045
2,338,338.943009045
0,338,338.943009049
1,338,338.9430090951
1,338,338.94302
4,338,338.94306
0,338,338.94307
4,338,338.9431
0,338,338.943100945
2,338,338.943106
1,338,338.94322
1,338,338.943306
1,338,338.94334
2,338,338.94355
3,338,338.9436
3,338,338.9437
3,338,338.94373
15,338,338.9438
1,338,338.9438/05
7,338,338.9439
1,338,338.9439/009/09045
5,338,338.944
1,338,338.94407
1,338,338.9443
3,338,338.945
1,338,338.945/009/034
0,338,338.945/009/041
0,338,338.945009034
3,338,338.946
1,338,338.946/06
0,338,338.94606
1,338,338.946551
1,338,338.9469
70,338,338.947
2,338,338.947/005
0,338,338.947/009/04
1,338,338.947/009/041
1,338,338.947/009/042
1,338,338.947/009/048
2,338,338.947/009/049
0,338,338.947/009048
3,338,338.947/05
1,338,338.947/0509049
1,338,338.947/07
1,338,338.947/45
1,338,338.947009034
0,338,338.94700904
1,338,338.947009042
1,338,338.947009043
0,338,338.947009045
0,338,338.947009049
3,338,338.94706
1,338,338.9470609044
0,338,338.9470904
0,338,338.94709049
1,338,338.9471
1,338,338.9474
3,338,338.94741
1,338,338.94743
0,338,338.94745
4,338,338.9475
0,338,338.94754
1,338,338.94756
0,338,338.9475606
2,338,338.94758
8,338,338.9477
0,338,338.947705
4,338,338.94771
3,338,338.94775
5,338,338.9478
25,338,338.948
6,338,338.9481
4,338,338.9485
1,338,338.9489
1,338,338.94897
0,338,338.94897/06
1,338,338.949/06
1,338,338.9492
3,338,338.9492/06
1,338,338.9492/0609045
1,338,338.9492/07
1,338,338.949206
2,338,338.9493
1,338,338.94935009/041
5,338,338.94935009041
6,338,338.9494
1,338,338.9494707
3,338,338.9495
1,338,338.9496
0,338,338.9496/009/049
2,338,338.94965
9,338,338.9497
2,338,338.94971
3,338,338.949742
1,338,338.94977
4,338,338.9498
2,338,338.9499
42,338,338.95
0,338,338.95/009/045
1,338,338.95/009/048
1,338,338.95/06
3,338,338.95/07
0,338,338.950089
0,338,338.95009051
2,338,338.95009173/4
3,338,338.9507
91,338,338.951
0,338,338.951/009/048
1,338,338.951/009/049
1,338,338.951/009/0511
0,338,338.951/009045
0,338,338.951/009047
1,338,338.951/00914/6
0,338,338.951/0091734
0,338,338.951/02
2,338,338.951/05
3,338,338.951/06
2,338,338.951/07
1,338,338.951/07/091734
0,338,338.951/09045
0,338,338.951/132
1,338,338.951/136
1,338,338.951/14
1,338,338.951/5
1,338,338.951/7
1,338,338.951005
1,338,338.951009045
0,338,338.951009048
1,338,338.951009049
1,338,338.95100905
0,338,338.9510090511
2,338,338.95102
1,338,338.95105
1,338,338.951054
4,338,338.95106
1,338,338.95107
0,338,338.95107091734
0,338,338.95109051
0,338,338.9511
0,338,338.951136
1,338,338.9512
1,338,338.95124/9
4,338,338.951249
4,338,338.95125
1,338,338.95126
1,338,338.95127
1,338,338.95138
1,338,338.9514
1,338,338.9515
4,338,338.9519
1,338,338.9519/5
3,338,338.9519009/041
2,338,338.95193
10,338,338.95195
1,338,338.95195/009/045
1,338,338.9519506
1,338,338.951;338.9517
12,338,338.952
0,338,338.952/009/034
0,338,338.952/06
3,338,338.95207
1,338,338.953
1,338,338.953/1
2,338,338.9533
1,338,338.95353/07
0,338,338.95357
1,338,338.9536
2,338,338.9536/07
1,338,338.95360015195
1,338,338.95363/06
0,338,338.95367
1,338,338.9538
54,338,338.954
1,338,338.954/009/049
1,338,338.954/05
1,338,338.954/06
2,338,338.954/07
0,338,338.954/14/009047
2,338,338.954/552
1,338,338.954/83
1,338,338.9540014
1,338,338.95400904
0,338,338.954009049
1,338,338.95405
1,338,338.95406
1,338,338.95407
1,338,338.9541
3,338,338.95483
1,338,338.95487
8,338,338.95491
2,338,338.95492
0,338,338.954922
2,338,338.95493
1,338,338.95495009049
3,338,338.95496
1,338,338.95498
3,338,338.955
2,338,338.955009/045
0,338,338.95509032
24,338,338.956
1,338,338.956 1
1,338,338.956/007/2
0,338,338.956/05
1,338,338.956/0609034
0,338,338.95609999999999
23,338,338.9561
1,338,338.9561/07
1,338,338.9561009
2,338,338.95645
4,338,338.9567
4,338,338.95692
1,338,338.95693
3,338,338.95694
0,338,338.9569400917/4927
5,338,338.95695
1,338,338.95695/3/009049
1,338,338.957
1,338,338.957/3
0,338,338.957/5/009042
4,338,338.958
1,338,338.958/07/09049
2,338,338.9581
4,338,338.95845
0,338,338.9584507
5,338,338.9586
1,338,338.9587
14,338,338.959
0,338,338.959005
9,338,338.9591
9,338,338.9593
2,338,338.9594
8,338,338.9595
6,338,338.95957
0,338,338.95957/009/04
1,338,338.95957/06
0,338,338.959570609041
5,338,338.9596
5,338,338.9597
1,338,338.9597/07
1,338,338.9597009047
1,338,338.95970091734
2,338,338.959707
13,338,338.9598
2,338,338.9598/4
1,338,338.95987
2,338,338.9599
1,338,338.9599/005
0,338,338.9599/05
1,338,338.9599/07
2,338,338.9599/5
0,338,338.959907
77,338,338.96
3,338,338.96/02
1,338,338.96/06
1,338,338.96/07
1,338,338.960072
0,338,338.96009
0,338,338.9606
11,338,338.9607
2,338,338.960905
0,338,338.96091732
2,338,338.961
5,338,338.9611
7,338,338.962
4,338,338.9624
2,338,338.9629
3,338,338.963
1,338,338.963/009/049
1,338,338.96307
8,338,338.964
2,338,338.965
1,338,338.966
1,338,338.96600223
4,338,338.9661
0,338,338.9662
1,338,338.96623009048
6,338,338.96625
2,338,338.96626
4,338,338.9663
1,338,338.966307
14,338,338.96651
6,338,338.96652
11,338,338.96662
6,338,338.9667
1,338,338.9667/009/048
1,338,338.9667009049
0,338,338.966709046
2,338,338.96681
1,338,338.96683
20,338,338.9669
0,338,338.9669 06
0,338,338.9669/4
13,338,338.967
0,338,338.967/07
1,338,338.96707
0,338,338.96709154
4,338,338.96711
0,338,338.96711/07
1,338,338.96718
2,338,338.9672107
2,338,338.9673
3,338,338.96741
1,338,338.9675
3,338,338.96751
4,338,338.967571
0,338,338.967571/07
2,338,338.967572009173
0,338,338.967572009173/4
4,338,338.9675720091734
1,338,338.9676
10,338,338.96761
0,338,338.96761/0082
0,338,338.96761/06
6,338,338.96762
0,338,338.9676207
7,338,338.9678
1,338,338.9678/005
0,338,338.96780082
1,338,338.96781
0,338,338.96789
5,338,338.9679
10,338,338.968
1,338,338.96807
4,338,338.96881
2,338,338.96883
4,338,338.96891
1,338,338.96891/009/048
1,338,338.96891/07
2,338,338.96891009049
2,338,338.96894
1,338,338.9689409045
2,338,338.96897
6,338,338.9691
1,338,338.9694
3,338,338.9696
1,338,338.9698
1,338,338.97
0,338,338.97009033
19,338,338.971
1,338,338.971/005
1,338,338.971/0089/97
2,338,338.971/06
2,338,338.971/0609045
1,338,338.971009/041
1,338,338.971009051
1,338,338.97106
0,338,338.9711/09173/4
1,338,338.9711/8
1,338,338.9712
1,338,338.97123
1,338,338.9713/1
1,338,338.9713/547
2,338,338.9714
1,338,338.9715
1,338,338.9716/95
1,338,338.9718
1,338,338.9719
28,338,338.972
0,338,338.972/05
1,338,338.972/107
0,338,338.97206
1,338,338.97207
1,338,338.9720904
1,338,338.972107
1,338,338.97242
1,338,338.97247
4,338,338.9728
1,338,338.9728107
2,338,338.97283
0,338,338.97283/05
2,338,338.97284
1,338,338.97285
3,338,338.97286
5,338,338.9729
1,338,338.9729009048
5,338,338.97291
11,338,338.97292
5,338,338.97293
0,338,338.97293/07
4,338,338.97294
3,338,338.97295
1,338,338.9729725
4,338,338.972973
0,338,338.972981
0,338,338.972983
1,338,338.9729841
3,338,338.9729843
12,338,338.9729844
1,338,338.9729845
1,338,338.97298;338.9729844
1,338,338.97298;338.9729845
89,338,338.973
2,338,338.973/005
1,338,338.973/009/034
1,338,338.973/009/04
0,338,338.973/009/043
0,338,338.973/009/047
3,338,338.973/009/048
3,338,338.973/009/049
1,338,338.973/0092 B
3,338,338.973/02
4,338,338.973/05
25,338,338.973/06
2,338,338.973/0609045
1,338,338.973/07
1,338,338.973/07091732
1,338,338.973/09173/2
1,338,338.97300000000001
1,338,338.9730089/97345
1,338,338.97300899
1,338,338.973008997
1,338,338.973009034
0,338,338.97300904
0,338,338.973009048
0,338,338.973009173
1,338,338.973009173'2&#x2014;dc22
4,338,338.973009173/2
0,338,338.97302
44,338,338.97306
9,338,338.97307
0,338,338.97309051
2,338,338.9747
1,338,338.9747'307
1,338,338.9748
1,338,338.9748/11
1,338,338.9748/85
1,338,338.974886
1,338,338.975
0,338,338.975/009/04
1,338,338.9752
0,338,338.9754
1,338,338.9756
0,338,338.975659
1,338,338.9758
1,338,338.976009/034
1,338,338.976009034
1,338,338.9761/22/009034
1,338,338.9763
1,338,338.9763/35
2,338,338.9771/3
1,338,338.977311
1,338,338.977311009/034
0,338,338.977311009034
1,338,338.97731100904
1,338,338.9777/07
1,338,338.977707
1,338,338.9789/6106
61,338,338.98
1,338,338.98/009/045
1,338,338.98/009/046
0,338,338.98/009173/4
0,338,338.98/05
3,338,338.98/06
1,338,338.98/07
1,338,338.98/5
1,338,338.980
